Name,Email,Phone,Year,Dept
Student 1606,student1606@example.com,9395308217,1,CS
Student 1607,student1607@example.com,9947937751,4,ME
Student 1608,student1608@example.com,9124196706,2,ME
Student 1609,student1609@example.com,9965213651,2,EE
Student 1610,student1610@example.com,9361347786,4,ME
Student 1611,student1611@example.com,9602984316,1,CE
Student 1612,student1612@example.com,9274746895,5,EE
Student 1613,student1613@example.com,9957225115,1,ME
Student 1614,student1614@example.com,9876654454,5,CS
Student 1615,student1615@example.com,9279062592,3,ME
Student 1616,student1616@example.com,9483212218,4,ME
Student 1617,student1617@example.com,9581794438,3,CE
Student 1618,student1618@example.com,9670672851,1,ME
Student 1619,student1619@example.com,9948404267,4,CE
Student 1620,student1620@example.com,9412035436,5,EE
Student 1621,student1621@example.com,9230573220,2,ME
Student 1622,student1622@example.com,9114236528,3,ME
Student 1623,student1623@example.com,9826096080,2,CS
Student 1624,student1624@example.com,9780488682,3,EE
Student 1625,student1625@example.com,9265891084,3,EE
Student 1626,student1626@example.com,9428640221,4,ME
Student 1627,student1627@example.com,9996952356,1,CE
Student 1628,student1628@example.com,9419002170,3,CS
Student 1629,student1629@example.com,9365273946,4,EE
Student 1630,student1630@example.com,9269293739,5,CE
Student 1631,student1631@example.com,9944822153,4,EE
Student 1632,student1632@example.com,9193576107,4,ME
Student 1633,student1633@example.com,9118525139,3,EE
Student 1634,student1634@example.com,9358130746,4,ME
Student 1635,student1635@example.com,9805985140,1,ME
Student 1636,student1636@example.com,9461506709,1,EE
Student 1637,student1637@example.com,9873772348,4,ME
Student 1638,student1638@example.com,9436560624,2,CS
Student 1639,student1639@example.com,9689399294,3,ME
Student 1640,student1640@example.com,9831844009,5,CS
Student 1641,student1641@example.com,9401696515,4,CE
Student 1642,student1642@example.com,9544515285,1,EE
Student 1643,student1643@example.com,9798514284,3,ME
Student 1644,student1644@example.com,9482697707,4,CE
Student 1645,student1645@example.com,9189236878,2,CE
Student 1646,student1646@example.com,9968206245,1,CE
Student 1647,student1647@example.com,9998182760,2,ME
Student 1648,student1648@example.com,9908024952,5,CS
Student 1649,student1649@example.com,9642561235,4,CS
Student 1650,student1650@example.com,9586641235,2,CE
Student 1651,student1651@example.com,9548818918,3,ME
Student 1652,student1652@example.com,9420404804,1,EE
Student 1653,student1653@example.com,9143667211,4,EE
Student 1654,student1654@example.com,9999764968,3,CE
Student 1655,student1655@example.com,9728825620,5,CS
Student 1656,student1656@example.com,9146965940,2,CS
Student 1657,student1657@example.com,9174430643,1,EE
Student 1658,student1658@example.com,9846923811,3,ME
Student 1659,student1659@example.com,9274914975,2,CS
Student 1660,student1660@example.com,9835471523,3,CE
Student 1661,student1661@example.com,9391398066,5,ME
Student 1662,student1662@example.com,9547422485,5,CE
Student 1663,student1663@example.com,9707042770,5,EE
Student 1664,student1664@example.com,9817791873,4,CE
Student 1665,student1665@example.com,9324231051,4,ME
Student 1666,student1666@example.com,9118835325,2,CE
Student 1667,student1667@example.com,9156688635,4,CS
Student 1668,student1668@example.com,9216869137,4,CS
Student 1669,student1669@example.com,9357732637,3,ME
Student 1670,student1670@example.com,9241827128,2,CS
Student 1671,student1671@example.com,9839645048,4,ME
Student 1672,student1672@example.com,9825864355,5,ME
Student 1673,student1673@example.com,9633984854,5,EE
Student 1674,student1674@example.com,9310758969,2,CS
Student 1675,student1675@example.com,9288706337,4,CE
Student 1676,student1676@example.com,9310080594,4,EE
Student 1677,student1677@example.com,9848433377,5,CS
Student 1678,student1678@example.com,9363173801,5,CS
Student 1679,student1679@example.com,9418961917,3,EE
Student 1680,student1680@example.com,9776917436,2,CE
Student 1681,student1681@example.com,9802696534,5,EE
Student 1682,student1682@example.com,9114523111,4,CE
Student 1683,student1683@example.com,9227295667,5,EE
Student 1684,student1684@example.com,9658195519,3,ME
Student 1685,student1685@example.com,9982838079,2,CE
Student 1686,student1686@example.com,9364292518,5,EE
Student 1687,student1687@example.com,9554836118,4,EE
Student 1688,student1688@example.com,9323515069,2,ME
Student 1689,student1689@example.com,9459033081,1,ME
Student 1690,student1690@example.com,9755022663,3,EE
Student 1691,student1691@example.com,9260294061,4,ME
Student 1692,student1692@example.com,9905603827,3,CS
Student 1693,student1693@example.com,9241076897,1,EE
Student 1694,student1694@example.com,9757418947,3,EE
Student 1695,student1695@example.com,9934619464,3,CS
Student 1696,student1696@example.com,9159995982,5,CS
Student 1697,student1697@example.com,9544083821,3,ME
Student 1698,student1698@example.com,9414756608,2,CS
Student 1699,student1699@example.com,9500911756,5,CE
Student 1700,student1700@example.com,9548946485,1,ME
Student 1701,student1701@example.com,9758433073,5,EE
Student 1702,student1702@example.com,9736022532,1,CS
Student 1703,student1703@example.com,9966487449,4,EE
Student 1704,student1704@example.com,9358928285,3,EE
Student 1705,student1705@example.com,9221108746,5,CE
Student 1706,student1706@example.com,9608263075,3,CS
Student 1707,student1707@example.com,9736693803,5,ME
Student 1708,student1708@example.com,9138530449,3,ME
Student 1709,student1709@example.com,9207872448,1,CE
Student 1710,student1710@example.com,9249058015,3,CE
Student 1711,student1711@example.com,9606845207,5,CE
Student 1712,student1712@example.com,9143711524,1,CE
Student 1713,student1713@example.com,9974106967,2,EE
Student 1714,student1714@example.com,9288840880,5,EE
Student 1715,student1715@example.com,9394967241,2,CS
Student 1716,student1716@example.com,9957615968,3,ME
Student 1717,student1717@example.com,9564717449,1,EE
Student 1718,student1718@example.com,9911712875,4,CE
Student 1719,student1719@example.com,9898021845,4,CE
Student 1720,student1720@example.com,9289146195,4,ME
Student 1721,student1721@example.com,9878298708,2,ME
Student 1722,student1722@example.com,9829820426,2,EE
Student 1723,student1723@example.com,9782641548,2,ME
Student 1724,student1724@example.com,9674289014,3,CS
Student 1725,student1725@example.com,9700053921,4,CE
Student 1726,student1726@example.com,9621372387,3,CS
Student 1727,student1727@example.com,9909085390,2,CS
Student 1728,student1728@example.com,9561899957,5,EE
Student 1729,student1729@example.com,9432369039,2,CS
Student 1730,student1730@example.com,9372447349,1,ME
Student 1731,student1731@example.com,9686832130,3,CS
Student 1732,student1732@example.com,9590111091,2,CE
Student 1733,student1733@example.com,9479555316,2,CS
Student 1734,student1734@example.com,9231799645,1,EE
Student 1735,student1735@example.com,9242962737,3,EE
Student 1736,student1736@example.com,9188865491,5,ME
Student 1737,student1737@example.com,9401941912,5,ME
Student 1738,student1738@example.com,9625633175,1,CS
Student 1739,student1739@example.com,9778409606,4,CS
Student 1740,student1740@example.com,9683923171,5,EE
Student 1741,student1741@example.com,9751891290,1,CE
Student 1742,student1742@example.com,9231762131,3,ME
Student 1743,student1743@example.com,9701697569,3,EE
Student 1744,student1744@example.com,9522953188,3,EE
Student 1745,student1745@example.com,9802019120,4,ME
Student 1746,student1746@example.com,9258668818,1,ME
Student 1747,student1747@example.com,9860592417,2,ME
Student 1748,student1748@example.com,9137493904,1,EE
Student 1749,student1749@example.com,9904560315,1,EE
Student 1750,student1750@example.com,9477998846,3,ME
Student 1751,student1751@example.com,9980018641,3,CE
Student 1752,student1752@example.com,9485486223,5,ME
Student 1753,student1753@example.com,9792003440,5,EE
Student 1754,student1754@example.com,9595139015,1,CE
Student 1755,student1755@example.com,9409445656,1,EE
Student 1756,student1756@example.com,9575927222,5,CE
Student 1757,student1757@example.com,9801490942,5,EE
Student 1758,student1758@example.com,9407392780,5,CS
Student 1759,student1759@example.com,9749099425,3,EE
Student 1760,student1760@example.com,9668547338,5,CE
Student 1761,student1761@example.com,9312888109,1,CS
Student 1762,student1762@example.com,9134832390,5,CE
Student 1763,student1763@example.com,9474867421,5,EE
Student 1764,student1764@example.com,9574710381,5,ME
Student 1765,student1765@example.com,9219225114,1,CS
Student 1766,student1766@example.com,9247445709,3,CE
Student 1767,student1767@example.com,9950159379,2,EE
Student 1768,student1768@example.com,9753138544,1,CE
Student 1769,student1769@example.com,9787805437,3,CE
Student 1770,student1770@example.com,9483702799,4,CS
Student 1771,student1771@example.com,9841811357,2,ME
Student 1772,student1772@example.com,9342745362,2,ME
Student 1773,student1773@example.com,9964756434,1,ME
Student 1774,student1774@example.com,9834323405,4,CE
Student 1775,student1775@example.com,9452271150,1,CE
Student 1776,student1776@example.com,9282011165,1,ME
Student 1777,student1777@example.com,9791924535,2,ME
Student 1778,student1778@example.com,9468155801,2,EE
Student 1779,student1779@example.com,9863121149,5,ME
Student 1780,student1780@example.com,9248901180,1,ME
Student 1781,student1781@example.com,9988415163,2,ME
Student 1782,student1782@example.com,9308365964,5,CS
Student 1783,student1783@example.com,9634078525,2,CS
Student 1784,student1784@example.com,9938426917,1,ME
Student 1785,student1785@example.com,9764247998,3,EE
Student 1786,student1786@example.com,9227893779,3,ME
Student 1787,student1787@example.com,9973958791,2,ME
Student 1788,student1788@example.com,9546303338,4,CS
Student 1789,student1789@example.com,9962004634,5,CS
Student 1790,student1790@example.com,9264739021,1,CS
Student 1791,student1791@example.com,9601868979,3,CS
Student 1792,student1792@example.com,9174037743,2,CE
Student 1793,student1793@example.com,9534539676,4,EE
Student 1794,student1794@example.com,9880605378,5,CS
Student 1795,student1795@example.com,9824905565,4,CE
Student 1796,student1796@example.com,9277852732,5,CE
Student 1797,student1797@example.com,9444424336,5,CE
Student 1798,student1798@example.com,9915356627,2,ME
Student 1799,student1799@example.com,9590361143,4,ME
Student 1800,student1800@example.com,9433928906,4,ME
Student 1801,student1801@example.com,9948693967,5,EE
Student 1802,student1802@example.com,9286774475,3,ME
Student 1803,student1803@example.com,9747721063,4,CE
Student 1804,student1804@example.com,9837061652,5,ME
Student 1805,student1805@example.com,9529618023,2,CS
Student 1806,student1806@example.com,9632315552,3,EE
Student 1807,student1807@example.com,9548535976,5,CS
Student 1808,student1808@example.com,9877108787,5,CE
Student 1809,student1809@example.com,9533245120,3,EE
Student 1810,student1810@example.com,9286818069,1,CS
Student 1811,student1811@example.com,9362336971,2,EE
Student 1812,student1812@example.com,9967867672,4,CS
Student 1813,student1813@example.com,9299235517,1,ME
Student 1814,student1814@example.com,9162607687,2,ME
Student 1815,student1815@example.com,9261790398,1,EE
Student 1816,student1816@example.com,9772230111,4,ME
Student 1817,student1817@example.com,9297406024,5,CE
Student 1818,student1818@example.com,9384935238,2,EE
Student 1819,student1819@example.com,9175540577,2,CE
Student 1820,student1820@example.com,9602319257,5,ME
Student 1821,student1821@example.com,9712608819,4,CE
Student 1822,student1822@example.com,9448043736,2,CE
Student 1823,student1823@example.com,9273901961,2,CS
Student 1824,student1824@example.com,9568958504,3,ME
Student 1825,student1825@example.com,9117035545,5,CE
Student 1826,student1826@example.com,9860355026,2,ME
Student 1827,student1827@example.com,9932224258,5,CS
Student 1828,student1828@example.com,9704231996,3,CS
Student 1829,student1829@example.com,9175390024,2,CS
Student 1830,student1830@example.com,9285283700,1,ME
Student 1831,student1831@example.com,9555024974,3,ME
Student 1832,student1832@example.com,9668299737,1,CS
Student 1833,student1833@example.com,9698826827,5,CE
Student 1834,student1834@example.com,9176807207,5,CE
Student 1835,student1835@example.com,9958447658,5,ME
Student 1836,student1836@example.com,9900747413,2,CE
Student 1837,student1837@example.com,9668294277,1,EE
Student 1838,student1838@example.com,9742648294,5,CS
Student 1839,student1839@example.com,9932100299,1,EE
Student 1840,student1840@example.com,9311951209,3,CE
Student 1841,student1841@example.com,9787857508,3,EE
Student 1842,student1842@example.com,9919923978,4,CS
Student 1843,student1843@example.com,9646432900,2,CE
Student 1844,student1844@example.com,9901899324,1,ME
Student 1845,student1845@example.com,9751445194,2,EE
Student 1846,student1846@example.com,9368543971,1,ME
Student 1847,student1847@example.com,9782815132,1,EE
Student 1848,student1848@example.com,9119106926,2,CE
Student 1849,student1849@example.com,9190576332,1,CE
Student 1850,student1850@example.com,9227542488,4,CS
Student 1851,student1851@example.com,9610744443,4,ME
Student 1852,student1852@example.com,9997909154,3,CS
Student 1853,student1853@example.com,9658788117,1,CS
Student 1854,student1854@example.com,9263265481,4,EE
Student 1855,student1855@example.com,9587809018,1,EE
Student 1856,student1856@example.com,9344583687,2,EE
Student 1857,student1857@example.com,9798207141,3,CS
Student 1858,student1858@example.com,9708615818,4,CE
Student 1859,student1859@example.com,9198025210,3,CS
Student 1860,student1860@example.com,9838821694,4,CE
Student 1861,student1861@example.com,9620416820,3,CS
Student 1862,student1862@example.com,9119748992,3,ME
Student 1863,student1863@example.com,9259177392,1,EE
Student 1864,student1864@example.com,9270185763,2,ME
Student 1865,student1865@example.com,9347504885,3,EE
Student 1866,student1866@example.com,9149942678,2,EE
Student 1867,student1867@example.com,9891398229,5,CS
Student 1868,student1868@example.com,9142162485,3,EE
Student 1869,student1869@example.com,9203323348,4,EE
Student 1870,student1870@example.com,9195711045,2,ME
Student 1871,student1871@example.com,9131321694,2,CE
Student 1872,student1872@example.com,9318692195,5,EE
Student 1873,student1873@example.com,9219091413,5,EE
